playerId,year,school_name,conf_abbr,class,pos,g,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced
justin-ellis-1,2010,Louisiana Tech,WAC,FR,OL,4,2,2,4,0.5,0.0,0,0,,0,0,1,,,0
justin-ellis-1,2011,Louisiana Tech,WAC,SO,DL,13,11,18,29,3.5,1.0,0,0,,0,1,1,,,0
justin-ellis-1,2012,Louisiana Tech,WAC,JR,DL,,9,12,21,0.0,0.0,,,,,1,0,0,0,2
justin-ellis-1,2013,Louisiana Tech,CUSA,SR,DL,12,16,32,48,5.5,1.5,0,0,,0,1,0,,,0
kwame-ellis-1,1995,Stanford,Pac-10,,DB,11,,,,,,2,2,1.0,0,,,,,
ray-ellis-1,1978,Ohio State,Big Ten,,DB,9,,,,,,2,0,0.0,0,,,,,
ray-ellis-1,1979,Ohio State,Big Ten,,DB,12,,,,,,4,47,11.8,1,,,,,
ray-ellis-1,1980,Ohio State,Big Ten,,DB,12,,,,,,5,39,7.8,0,,,,,
sedrick-ellis-1,2005,USC,Pac-10,SO,DL,13,28,22,50,7.5,4.5,,,,,3,0,0,0,1
sedrick-ellis-1,2006,USC,Pac-10,JR,DL,10,18,16,34,8.0,4.5,,,,,3,0,0,0,1
sedrick-ellis-1,2007,USC,Pac-10,SR,DL,13,29,29,58,12.5,8.5,,,,,7,0,0,0,0
chris-ellison-1,1988,Houston,SWC,,DB,11,,,,,,1,15,15.0,0,,,,,
chris-ellison-1,1989,Houston,SWC,,DB,11,,,,,,6,66,11.0,0,,,,,
keith-ellison-1,2004,Oregon State,Pac-10,JR,LB,12,,,,,,1,0,0.0,0,,,,,
keith-ellison-1,2005,Oregon State,Pac-10,SR,LB,11,60,39,99,14.5,5.0,1,47,47.0,0,,,,,
kevin-ellison-1,2005,USC,Pac-10,FR,DB,3,4,2,6,0.0,0.0,1,0,0.0,0,,,,,
kevin-ellison-1,2006,USC,Pac-10,SO,DB,13,37,27,64,6.0,1.5,1,0,0.0,0,,,,,
kevin-ellison-1,2007,USC,Pac-10,JR,DB,13,36,21,57,8.0,2.0,2,9,4.5,0,,,,,
kevin-ellison-1,2008,USC,Pac-10,SR,DB,8,19,24,43,3.5,0.0,1,0,0.0,0,,,,,
kadem-elliss-1,2015,Idaho,Sun Belt,FR,LB,11,57,26,83,7.5,1.0,0,0,,0,0,0,,,0
kadem-elliss-1,2016,Idaho,Sun Belt,SO,LB,13,44,22,66,7.5,3.0,4,56,14.0,1,2,2,,,3
kadem-elliss-1,2017,Idaho,Sun Belt,JR,LB,12,54,17,71,13.0,5.0,0,0,,0,4,1,,,2
ricky-elmore-1,2007,Arizona,Pac-10,FR,DL,12,7,3,10,2.0,0.0,0,0,,0,1,0,0,0,0
ricky-elmore-1,2008,Arizona,Pac-10,SO,DL,13,13,12,25,7.0,4.0,1,0,0.0,0,,,,,
ricky-elmore-1,2009,Arizona,Pac-10,JR,DL,13,25,19,44,11.5,10.5,0,0,,0,1,0,0,0,1
ricky-elmore-1,2010,Arizona,Pac-10,SR,DL,13,31,18,49,13.0,11.0,,,,,,,,,
trae-elston-1,2012,Ole Miss,SEC,FR,DB,12,32,29,61,1.0,1.0,,,,,,,,,
trae-elston-1,2013,Ole Miss,SEC,SO,DB,13,42,20,62,2.0,0.0,0,0,,0,6,2,,,1
trae-elston-1,2014,Ole Miss,SEC,JR,DB,12,35,24,59,3.0,0.0,1,47,47.0,0,3,1,,,1
trae-elston-1,2015,Ole Miss,SEC,SR,DB,13,44,26,70,5.0,0.0,4,156,39.0,2,14,0,,,0
mark-emans-1,1980,Bowling Green State,MAC,,DL,11,,,,,,1,10,10.0,0,,,,,
mark-emans-1,1983,Bowling Green State,MAC,,LB,11,,,,,,5,24,4.8,0,,,,,
ben-emanuel-1,2001,UCLA,Pac-10,SO,DB,10,,,,,,,,,,,0,0,0,
ben-emanuel-1,2002,UCLA,Pac-10,SO,DB,12,,,,,,,,,,,0,0,0,
ben-emanuel-1,2003,UCLA,Pac-10,JR,DB,12,,,,,,,,,,,0,0,0,
ben-emanuel-1,2004,UCLA,Pac-10,SR,DB,12,,,,,,1,0,0.0,,,0,0,0,
charles-emanuel-1,1993,West Virginia,Big East,,DB,12,,,,,,1,21,21.0,0,,,,,
charles-emanuel-1,1994,West Virginia,Big East,,DB,13,,,,,,1,0,0.0,0,,,,,
charles-emanuel-1,1995,West Virginia,Big East,,DB,11,,,,,,,,,,,,,,
charles-emanuel-1,1996,West Virginia,Big East,,DB,12,,,,,,3,13,4.3,0,,,,,
carlos-emmons-1,1992,Arkansas State,Ind,,LB,11,,,,,,1,9,9.0,0,,,,,
carlos-emmons-1,1995,Arkansas State,Big West,,DL,9,,,,,,1,20,20.0,0,,,,,
steve-emtman-1,1990,Washington,Pac-10,,DL,,,,,,,0,0,,0,,,,,
steve-emtman-1,1991,Washington,Pac-10,,DL,11,,,,,,1,3,3.0,0,,,,,
justin-ena-1,1998,Brigham Young,WAC,,LB,11,,,,,,1,11,11.0,0,,,,,
justin-ena-1,2001,Brigham Young,MWC,SR,LB,13,,,,,,1,6,6.0,0,,,,,
ik-enemkpali-1,2010,Louisiana Tech,WAC,FR,DL,11,17,19,36,6.0,2.5,0,0,,0,0,1,,,0
ik-enemkpali-1,2011,Louisiana Tech,WAC,SO,DL,13,16,17,33,7.5,3.5,0,0,,0,0,0,,,1
ik-enemkpali-1,2012,Louisiana Tech,WAC,JR,DL,,17,15,32,7.5,6.0,,,,,1,0,0,0,1
ik-enemkpali-1,2013,Louisiana Tech,CUSA,,DL,12,21,26,47,11.0,5.5,2,22,11.0,0,1,0,,,0
john-engelberger-1,1997,Virginia Tech,Big East,,DL,10,,,,,,1,0,0.0,0,,,,,
john-engelberger-1,1998,Virginia Tech,Big East,,DL,11,,,,,,,,,,,,,,
darius-english-1,2012,South Carolina,SEC,FR,DL,,2,1,3,0.5,0.0,,,,,0,0,0,0,0
darius-english-1,2013,South Carolina,SEC,FR,DE,9,14,5,19,2.5,0.5,0,0,,0,0,0,,,1
darius-english-1,2014,South Carolina,SEC,SO,DE,9,17,7,24,2.0,1.0,0,0,,0,1,0,,,0
darius-english-1,2015,South Carolina,SEC,JR,DE,10,19,9,28,6.0,4.5,0,0,,0,0,0,,,2
darius-english-1,2016,South Carolina,SEC,SR,DL,13,32,28,60,13.0,9.0,0,0,,0,1,1,,,2
larry-english-1,2005,Northern Illinois,MAC,FR,DL,11,21,36,57,8.0,1.5,,,,,0,0,0,0,0
larry-english-1,2006,Northern Illinois,MAC,SO,DL,13,32,19,51,15.0,11.5,,,,,0,0,0,0,4
larry-english-1,2007,Northern Illinois,MAC,JR,DL,12,29,38,67,17.0,10.5,,,,,2,0,0,1,1
larry-english-1,2008,Northern Illinois,MAC,SR,DL,13,26,11,37,14.5,8.0,,,,,1,0,0,0,3
jamar-enzor-1,2002,Cincinnati,CUSA,SO,LB,14,,,,,,1,0,0.0,0,,,,,
jamar-enzor-1,2003,Cincinnati,CUSA,JR,LB,12,,,,,,2,13,6.5,0,,,,,
jamar-enzor-1,2004,Cincinnati,CUSA,SR,LB,12,,,,,,,,,,,,,,
aj-epenesa-1,2017,Iowa,Big Ten,FR,DE,11,8,7,15,5.5,4.5,0,0,,0,1,0,,,1
aj-epenesa-1,2018,Iowa,Big Ten,SO,DE,13,21,16,37,16.5,10.5,0,0,,0,3,1,,1,4
aj-epenesa-1,2019,Iowa,Big Ten,JR,DE,13,32,17,49,14.0,11.5,0,0,,0,3,0,,,4
roy-eppes-1,1977,Clemson,ACC,,DB,11,,,,,,1,30,30.0,0,,,,,
marcus-epps-1,2015,Wyoming,MWC,SO,S,11,59,24,83,2.0,0.0,2,27,13.5,0,4,0,,,1
marcus-epps-1,2016,Wyoming,MWC,SO,DB,14,72,39,111,6.0,0.0,3,94,31.3,1,6,3,,,2
marcus-epps-1,2017,Wyoming,MWC,JR,S,13,42,26,68,5.0,1.0,4,90,22.5,0,4,1,,,1
marcus-epps-1,2018,Wyoming,MWC,SR,S,12,41,21,62,5.5,1.0,0,0,,0,8,0,,,1
tom-erlandson-1,1986,Washington,Pac-10,,LB,11,,,,,,1,22,22.0,0,,,,,
tom-erlandson-1,1987,Washington,Pac-10,,LB,11,,,,,,1,6,6.0,0,,,,,
cameron-erving-1,2010,Florida State,ACC,FR,DL,3,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
cameron-erving-1,2011,Florida State,ACC,FR,DL,13,11,9,20,2.5,1.0,0,0,,0,0,0,,,0
cameron-erving-1,2013,Florida State,ACC,JR,OL,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
durell-eskridge-1,2012,Syracuse,Big East,SO,DB,13,26,10,36,3.0,2.0,,,,,,,,,
durell-eskridge-1,2013,Syracuse,ACC,SO,S,12,52,26,78,4.0,0.5,4,43,10.8,0,1,0,,,1
durell-eskridge-1,2014,Syracuse,ACC,JR,S,12,47,21,68,0.0,0.0,1,29,29.0,1,3,1,,,0
kaleb-eulls-1,2011,Mississippi State,SEC,FR,DL,13,8,22,30,3.0,1.0,0,0,,0,0,0,,,0
kaleb-eulls-1,2012,Mississippi State,SEC,SO,DL,,7,21,28,1.0,0.0,,,,,1,0,0,0,0
kaleb-eulls-1,2013,Mississippi State,SEC,JR,DL,10,9,17,26,1.5,0.0,0,0,,0,0,0,,,0
kaleb-eulls-1,2014,Mississippi State,SEC,SR,DL,12,10,24,34,3.0,3.0,0,0,,0,0,0,,,0
bobby-evans-1,2015,Oklahoma,Big 12,FR,OL,1,2,3,5,0.5,0.0,0,0,,0,0,0,,,0
bobby-evans-1,2018,Oklahoma,Big 12,JR,OL,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
byron-evans-2,1983,Arizona,Pac-10,,LB,,,,,,,,,,,,,,,
byron-evans-2,1984,Arizona,Pac-10,,LB,11,,,,,,3,26,8.7,0,,,,,
byron-evans-2,1985,Arizona,Pac-10,,LB,11,,,,,,3,18,6.0,0,,,,,
byron-evans-2,1986,Arizona,Pac-10,,LB,11,,,,,,1,28,28.0,0,,,,,
ciante-evans-1,2010,Nebraska,Big 12,FR,DB,8,6,3,9,0.0,0.0,0,0,,0,1,0,,,0
ciante-evans-1,2011,Nebraska,Big Ten,SO,DB,13,17,16,33,1.0,0.0,0,0,,0,3,0,,,0
ciante-evans-1,2012,Nebraska,Big Ten,JR,DB,14,38,18,56,3.0,2.0,1,29,29.0,1,,,,,
ciante-evans-1,2013,Nebraska,Big Ten,SR,CB,13,31,14,45,11.0,3.0,4,27,6.8,1,6,0,,,1
doug-evans-1,1989,Louisiana Tech,Ind,,DB,10,,,,,,1,6,6.0,0,,,,,
doug-evans-1,1990,Louisiana Tech,Ind,,DB,11,,,,,,3,41,13.7,0,,,,,
doug-evans-1,1992,Louisiana Tech,Ind,,DB,11,,,,,,3,18,6.0,1,,,,,
jordan-evans-1,2013,Oklahoma,Big 12,FR,LB,2,6,6,12,0.5,0.0,0,0,,0,1,0,,,0
jordan-evans-1,2014,Oklahoma,Big 12,SO,LB,13,56,37,93,6.5,0.0,1,0,0.0,0,3,1,,,2
jordan-evans-1,2015,Oklahoma,Big 12,JR,LB,10,47,31,78,4.5,1.0,0,0,,0,4,1,41,1,1
jordan-evans-1,2016,Oklahoma,Big 12,SR,LB,13,55,43,98,9.5,2.5,4,145,36.3,2,8,1,,,1
josh-evans-1,2009,Florida,SEC,FR,DB,8,4,2,6,0.0,0.0,0,0,,0,0,0,0,0,0
josh-evans-1,2010,Florida,SEC,SO,DB,13,10,4,14,0.0,0.0,1,36,36.0,0,,,,,
josh-evans-1,2011,Florida,SEC,JR,DB,13,38,13,51,2.5,1.0,1,0,0.0,0,,,,,
josh-evans-1,2012,Florida,SEC,SR,DB,13,49,34,83,4.5,2.5,3,11,3.7,0,,,,,
justin-evans-1,2015,Texas A&M,SEC,JR,DB,12,47,31,78,1.0,0.0,1,0,0.0,0,3,0,,,0
justin-evans-1,2016,Texas A&M,SEC,SR,DB,13,52,35,87,5.0,0.0,4,0,0.0,0,8,0,,,0
kevin-evans-1,1976,Arkansas,SWC,,WR,11,,,,,,,,,,,,,,
kevin-evans-1,1979,Arkansas,SWC,,DB,11,,,,,,4,34,8.5,0,,,,,
kevin-evans-1,1980,Arkansas,SWC,,DB,11,,,,,,2,21,10.5,0,,,,,
leomont-evans-1,1995,Clemson,ACC,,DB,12,,,,,,4,115,28.8,0,,,,,
marwin-evans-1,2014,Utah State,MWC,JR,CB,7,3,7,10,0.0,0.0,0,0,,0,0,0,,,1
marwin-evans-1,2015,Utah State,MWC,SR,S,13,33,40,73,10.0,2.0,1,90,90.0,1,5,0,,,1
randall-evans-1,2011,Kansas State,Big 12,FR,DB,12,7,4,11,0.0,0.0,0,0,,0,0,0,,,0
randall-evans-1,2012,Kansas State,Big 12,SO,DB,13,49,27,76,3.0,1.0,1,0,0.0,0,,,,,
randall-evans-1,2013,Kansas State,Big 12,JR,DB,13,51,8,59,3.0,1.0,2,21,10.5,0,11,0,,,1
randall-evans-1,2014,Kansas State,Big 12,SR,DB,12,50,14,64,4.5,0.0,4,21,5.3,0,10,0,,,2
rashaan-evans-1,2014,Alabama,SEC,FR,LB,9,11,3,14,2.0,1.0,0,0,,0,0,0,,,0
rashaan-evans-1,2015,Alabama,SEC,SO,LB,8,7,3,10,4.0,4.0,0,0,,0,0,0,,,0
rashaan-evans-1,2016,Alabama,SEC,JR,LB,13,31,21,52,4.5,4.0,0,0,,0,2,1,,,1
rashaan-evans-1,2017,Alabama,SEC,SR,LB,12,35,39,74,13.0,6.0,0,0,,0,3,1,,,1
troy-evans-1,1998,Cincinnati,CUSA,,LB,11,,,,,,,,,,,,,,
troy-evans-1,1999,Cincinnati,CUSA,,LB,11,,,,,,1,0,0.0,0,,,,,
troy-evans-1,2000,Cincinnati,CUSA,SR,LB,12,,,,,,2,43,21.5,0,,,,,
deshazor-everett-1,2011,Texas A&M,Big 12,FR,DB,12,5,5,10,0.0,0.0,0,0,,0,0,0,,,0
deshazor-everett-1,2012,Texas A&M,SEC,SO,DB,12,31,25,56,3.0,0.0,2,26,13.0,1,,,,,
deshazor-everett-1,2013,Texas A&M,SEC,JR,DB,13,36,37,73,2.0,0.0,2,34,17.0,1,7,1,,,0
deshazor-everett-1,2014,Texas A&M,SEC,SR,DB,12,45,28,73,2.5,0.0,1,4,4.0,0,6,0,,,0
tyler-everett-1,2002,Ohio State,Big Ten,FR,DB,14,,,,,,1,0,0.0,0,,,,,
tyler-everett-1,2003,Ohio State,Big Ten,SO,DB,13,,,,,,1,66,66.0,0,,,,,
tyler-everett-1,2004,Ohio State,Big Ten,JR,DB,11,,,,,,1,24,24.0,1,,,,,
tyler-everett-1,2005,Ohio State,Big Ten,SR,DB,10,22,11,33,1.0,1.0,0,0,,0,2,0,0,0,0
antone-exum-1,2010,Virginia Tech,ACC,FR,DB,14,28,17,45,1.5,0.0,0,0,,0,9,0,,,1
antone-exum-1,2011,Virginia Tech,ACC,SO,DB,14,43,46,89,5.0,1.5,1,36,36.0,0,10,1,,,2
antone-exum-1,2012,Virginia Tech,ACC,JR,DB,13,35,13,48,1.5,0.0,5,44,8.8,0,,,,,
antone-exum-1,2013,Virginia Tech,ACC,SR,CB,3,4,0,4,0.0,0.0,0,0,,0,1,0,,,0
tayo-fabuluje-1,2012,Texas Christian,Big 12,SO,OL,,1,0,1,0.0,0.0,,,,,0,0,0,0,0
isame-faciane-1,2011,Florida International,Sun Belt,SO,DL,13,26,6,32,8.5,3.0,0,0,,0,4,1,51,1,0
isame-faciane-1,2012,Florida International,Sun Belt,JR,DL,,17,12,29,5.5,1.0,,,,,0,0,0,0,0
isame-faciane-1,2013,Florida International,CUSA,SR,DT,12,32,21,53,11.5,2.5,0,0,,0,2,1,,,0
kyler-fackrell-1,2012,Utah State,WAC,FR,LB,13,28,59,87,8.0,3.0,3,26,8.7,0,,,,,
kyler-fackrell-1,2013,Utah State,MWC,SO,LB,14,37,45,82,13.0,5.0,1,99,99.0,1,1,1,,,2
kyler-fackrell-1,2014,Utah State,MWC,JR,LB,1,2,0,2,0.0,0.0,0,0,,0,0,0,,,0
kyler-fackrell-1,2015,Utah State,MWC,SR,LB,13,37,45,82,15.0,5.0,0,0,,0,0,4,1,1,2
brandon-facyson-1,2013,Virginia Tech,ACC,FR,CB,11,20,7,27,2.0,0.0,5,0,0.0,0,8,1,,,1
brandon-facyson-1,2014,Virginia Tech,ACC,SO,CB,3,5,1,6,0.0,0.0,0,0,,0,5,0,,,0
brandon-facyson-1,2015,Virginia Tech,ACC,SO,CB,12,20,11,31,1.0,0.0,0,0,,0,10,0,,,0
brandon-facyson-1,2016,Virginia Tech,ACC,JR,CB,14,32,16,48,4.0,0.0,0,0,,0,11,0,,,2
brandon-facyson-1,2017,Virginia Tech,ACC,SR,CB,11,14,5,19,2.0,0.0,0,0,,0,5,0,,,0
demarcus-faggins-1,2001,Kansas State,Big 12,SR,DB,11,,,,,,5,89,17.8,0,,,,,
richard-fain-1,1987,Florida,SEC,,DB,11,,,,,,1,0,0.0,0,,,,,
richard-fain-1,1988,Florida,SEC,,DB,10,,,,,,3,68,22.7,1,,,,,
richard-fain-1,1989,Florida,SEC,,DB,11,,,,,,4,38,9.5,0,,,,,
richard-fain-1,1990,Florida,SEC,,DB,11,,,,,,2,1,0.5,0,,,,,
nick-fairley-1,2009,Auburn,SEC,SO,DL,13,14,14,28,3.5,1.5,0,0,,0,0,0,0,0,0
nick-fairley-1,2010,Auburn,SEC,JR,DL,14,36,24,60,24.0,11.5,1,-1,-1.0,0,,,,,
eric-fairs-1,1983,Memphis,Ind,,LB,11,,,,,,2,25,12.5,0,,,,,
eric-fairs-1,1985,Memphis,Ind,,LB,11,,,,,,2,2,1.0,0,,,,,
taylor-fallin-1,2013,Memphis,American,SO,OL,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
taylor-fallin-1,2015,Memphis,American,SR,OL,,,,,,,,,,,,,,,
maurice-falls-1,2011,East Carolina,CUSA,FR,LB,10,2,6,8,2.0,2.0,0,0,,0,0,0,,,0
maurice-falls-1,2012,East Carolina,CUSA,SO,LB,,10,10,20,2.5,2.5,,,,,1,0,0,0,3
maurice-falls-1,2013,East Carolina,CUSA,JR,LB,9,6,9,15,0.0,0.0,1,18,18.0,0,0,1,,,0
maurice-falls-1,2014,East Carolina,American,SR,LB,13,18,18,36,5.0,2.5,1,0,0.0,0,1,0,,,1
jason-fanaika-3,2014,Utah,Pac-12,JR,DE,13,39,16,55,9.5,5.0,1,3,3.0,0,0,1,,,1
jason-fanaika-3,2015,Utah,Pac-12,SR,DE,11,26,24,50,10.5,4.0,0,0,,0,4,0,,,2
jonathan-fanene-1,2004,Utah,MWC,SR,DL,11,,,,,,1,76,76.0,1,,,,,
hebron-fangupo-1,2009,USC,Pac-10,JR,DL,3,0,2,2,0.5,0.0,,,,,0,0,0,0,0
hebron-fangupo-1,2010,USC,Pac-10,JR,DL,7,2,2,4,0.0,0.0,,,,,0,0,0,0,0
hebron-fangupo-1,2011,Brigham Young,Ind,SR,DL,13,12,14,26,6.0,0.0,,,,,2,0,0,0,0
george-fant-1,2015,Western Kentucky,CUSA,SR,TE,2,0,2,2,0.0,0.0,0,0,,0,0,0,,,0
ken-fantetti-1,1977,Wyoming,WAC,,LB,11,,,,,,3,58,19.3,0,,,,,
ken-fantetti-1,1978,Wyoming,WAC,,LB,12,,,,,,1,0,0.0,0,,,,,
caleb-farley-1,2018,Virginia Tech,ACC,FR,DB,13,29,7,36,1.0,1.0,2,0,0.0,0,7,0,,,0
caleb-farley-1,2019,Virginia Tech,ACC,SO,DB,10,14,6,20,0.0,0.0,4,14,3.5,1,12,0,,,0
matthias-farley-1,2012,Notre Dame,Ind,SO,DB,13,23,26,49,2.0,0.0,1,49,49.0,0,,,,,
matthias-farley-1,2013,Notre Dame,Ind,JR,S,11,25,24,49,1.0,0.0,2,39,19.5,0,3,0,,,0
matthias-farley-1,2014,Notre Dame,Ind,SR,CB,13,40,13,53,6.5,3.5,4,87,21.8,0,1,0,,,0
matthias-farley-1,2015,Notre Dame,Ind,,CB,12,27,14,41,0.0,0.0,1,0,0.0,0,1,0,,,1
matt-farniok-1,2019,Nebraska,Big Ten,JR,OL,1,0,1,1,0.0,0.0,0,0,,0,0,0,,,0
matt-farniok-1,2020,Nebraska,Big Ten,SR,OL,,,,,,,,,,,,,,,
james-farrior-1,1994,Virginia,ACC,,LB,11,,,,,,4,101,25.3,0,,,,,
james-farrior-1,1995,Virginia,ACC,,LB,12,,,,,,1,1,1.0,0,,,,,
james-farrior-1,1996,Virginia,ACC,,LB,11,,,,,,2,70,35.0,1,,,,,
chase-farris-1,2013,Ohio State,Big Ten,SO,OL,3,2,1,3,1.5,1.5,0,0,,0,1,0,,,0
chase-farris-1,2015,Ohio State,Big Ten,SR,OL,,,,,,,,,,,,,,,
heath-farwell-1,2002,San Diego State,MWC,JR,LB,13,,,,,,0,0,,0,,1,8,0,
heath-farwell-1,2004,San Diego State,MWC,SR,LB,11,,,,,,2,0,0.0,0,,,,,
folorunso-fatukasi-1,2014,Connecticut,American,FR,DL,11,18,13,31,3.0,0.0,0,0,,0,0,0,,,0
folorunso-fatukasi-1,2015,Connecticut,American,SO,DL,11,33,18,51,8.0,7.5,0,0,,0,0,0,,,4
folorunso-fatukasi-1,2016,Connecticut,American,JR,DL,11,22,21,43,2.5,2.5,0,0,,0,0,0,,,0
folorunso-fatukasi-1,2017,Connecticut,American,SR,DL,11,30,15,45,7.5,4.0,0,0,,0,0,0,,,0
chuck-faucette-1,1984,Maryland,ACC,,LB,11,,,,,,2,20,10.0,0,,,,,
chuck-faucette-1,1985,Maryland,ACC,,LB,11,,,,,,2,12,6.0,0,,,,,
chuck-faucette-1,1986,Maryland,ACC,,LB,11,,,,,,3,25,8.3,0,,,,,
greg-favors-1,1997,Mississippi State,SEC,,DL,10,,,,,,1,1,1.0,0,,,,,
cliff-featherstone-1,1977,Colorado State,WAC,,DB,12,,,,,,7,18,2.6,0,,,,,
travis-feeney-1,2012,Washington,Pac-12,FR,LB,12,49,27,76,6.0,4.0,2,59,29.5,0,,,,,
travis-feeney-1,2013,Washington,Pac-12,SO,LB,13,36,19,55,5.0,2.5,0,0,,0,6,1,,,0
travis-feeney-1,2014,Washington,Pac-12,JR,LB,14,43,18,61,5.0,1.0,2,89,44.5,1,3,0,,,1
travis-feeney-1,2015,Washington,Pac-12,SR,LB,12,40,16,56,17.5,8.0,0,0,,0,2,1,,,3
breiden-fehoko-1,2015,Texas Tech,Big 12,FR,DL,10,11,8,19,4.0,1.0,1,0,0.0,0,0,0,,,0
breiden-fehoko-1,2016,Texas Tech,Big 12,SO,DL,10,10,9,19,3.5,1.0,0,0,,0,0,0,,,0
breiden-fehoko-1,2018,LSU,SEC,JR,DE,8,2,14,16,3.0,1.5,0,0,,0,1,0,,,0
breiden-fehoko-1,2019,LSU,SEC,SR,DL,8,8,9,17,6.0,0.5,0,0,,0,1,0,,,0
clayton-fejedelem-1,2014,Illinois,Big Ten,JR,DB,12,27,22,49,1.0,0.0,0,0,,0,2,1,,,0
clayton-fejedelem-1,2015,Illinois,Big Ten,SR,DB,12,74,66,140,4.5,0.0,2,18,9.0,0,7,0,,,1
rashad-fenton-1,2015,South Carolina,SEC,FR,CB,6,2,0,2,0.0,0.0,0,0,,0,0,0,,,0
rashad-fenton-1,2016,South Carolina,SEC,SO,DB,12,26,12,38,1.5,0.5,1,0,0.0,0,5,0,,,1
rashad-fenton-1,2017,South Carolina,SEC,JR,DB,12,42,6,48,1.0,0.0,1,8,8.0,0,8,1,,,0
rashad-fenton-1,2018,South Carolina,SEC,SR,DB,13,25,9,34,2.5,0.0,3,16,5.3,0,6,0,,,0
blake-ferguson-3,2015,LSU,SEC,FR,LS,,,,,,,,,,,,,,,
blake-ferguson-3,2017,LSU,SEC,SO,LS,2,1,0,1,0.0,0.0,0,0,,0,0,1,,,0
blake-ferguson-3,2018,LSU,SEC,JR,LS,2,0,2,2,0.0,0.0,0,0,,0,0,0,,,0
ego-ferguson-1,2011,LSU,SEC,FR,DL,13,3,10,13,0.5,0.0,0,0,,0,1,0,,,0
ego-ferguson-1,2012,LSU,SEC,SO,DL,,3,11,14,1.0,0.0,,,,,1,0,0,0,0
ego-ferguson-1,2013,LSU,SEC,JR,DT,12,18,40,58,3.5,1.0,0,0,,0,3,0,,,0
jaylon-ferguson-1,2015,Louisiana Tech,CUSA,FR,DE,12,22,13,35,15.0,6.0,0,0,,0,1,0,,,2
jaylon-ferguson-1,2016,Louisiana Tech,CUSA,SO,DE,14,27,22,49,14.0,14.5,0,0,,0,2,2,,,3
jaylon-ferguson-1,2017,Louisiana Tech,CUSA,JR,DE,11,25,13,38,12.5,7.0,0,0,,0,0,0,,,0
jaylon-ferguson-1,2018,Louisiana Tech,CUSA,SR,DE,13,38,27,65,26.0,17.5,0,0,,0,3,1,,,2
justin-ferguson-1,2015,Western Michigan,MAC,JR,S,,,,,,,,,,,,,,,
justin-ferguson-1,2016,Western Michigan,MAC,SR,S,10,32,17,49,1.0,0.0,3,36,12.0,0,3,0,,,2
reid-ferguson-1,2014,LSU,SEC,JR,LS,2,1,1,2,0.0,0.0,0,0,,0,0,0,,,0
reid-ferguson-1,2015,LSU,SEC,SR,LS,,,,,,,,,,,,,,,
clelin-ferrell-1,2015,Clemson,ACC,FR,DE,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
clelin-ferrell-1,2016,Clemson,ACC,FR,DE,14,21,23,44,12.5,6.0,0,0,,0,2,0,,,0
clelin-ferrell-1,2017,Clemson,ACC,SO,DE,14,33,33,66,18.0,9.5,0,0,,0,1,0,,,2
clelin-ferrell-1,2018,Clemson,ACC,JR,DE,15,29,26,55,20.0,11.5,0,0,,0,2,1,,1,3
doak-field-1,1980,Baylor,SWC,,LB,12,,,,,,3,10,3.3,0,,,,,
anthony-fields-1,1983,Eastern Michigan,MAC,,DB,11,,,,,,3,9,3.0,0,,,,,
anthony-fields-1,1984,Eastern Michigan,MAC,,DB,11,,,,,,1,7,7.0,0,,,,,
anthony-fields-1,1985,Eastern Michigan,MAC,,DB,11,,,,,,2,30,15.0,0,,,,,
anthony-fields-1,1986,Eastern Michigan,MAC,,DB,11,,,,,,2,3,1.5,0,,,,,
devonte-fields-1,2012,Texas Christian,Big 12,FR,DL,13,34,19,53,18.5,10.0,1,0,0.0,0,,,,,
devonte-fields-1,2013,Texas Christian,Big 12,SO,DE,2,3,1,4,2.0,0.0,0,0,,0,0,0,,,0
devonte-fields-1,2015,Louisville,ACC,JR,LB,13,45,18,63,22.0,10.5,0,0,,0,3,1,,,2
devonte-fields-1,2016,Louisville,ACC,SR,LB,11,24,21,45,9.0,6.0,1,0,0.0,0,3,0,,,0
jaime-fields-1,1989,Washington,Pac-10,,RO,11,,,,,,1,13,13.0,0,,,,,
jaime-fields-1,1991,Washington,Pac-10,,LB,11,,,,,,1,29,29.0,0,,,,,
jaime-fields-1,1992,Washington,Pac-10,,LB,11,,,,,,1,4,4.0,0,,,,,
mark-fields-4,2015,Clemson,ACC,FR,CB,4,1,2,3,0.0,0.0,0,0,,0,0,0,,,0
mark-fields-4,2016,Clemson,ACC,SO,CB,11,13,1,14,2.0,1.0,1,42,42.0,1,4,0,,,0
mark-fields-4,2017,Clemson,ACC,JR,CB,5,12,3,15,3.0,0.0,0,0,,0,2,0,,,0
mark-fields-4,2018,Clemson,ACC,SR,CB,7,6,1,7,0.0,0.0,0,0,,0,5,0,,,0
scott-fields-1,1994,USC,Pac-10,,LB,12,,,,,,1,2,2.0,0,,,,,
