,age,team,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,player_id,position,snaps_played,total_snaps,snap_played_percentage
932,29,MIN,16,13,79,56,566,10.1,11,38,27,3.5,35.4,70.9,7.2,0,0,0,0,0,0.0,0.0,0.0,56,10.1,566,11,0,6.0,ShiaVi00,TE,,,
933,29,NYJ,13,13,41,34,320,9.4,5,19,45,2.6,24.6,82.9,7.8,0,0,0,0,0,0.0,0.0,0.0,34,9.4,320,5,0,2.0,GrifRy00,TE,662.0,828.0,0.8
934,29,MIN,16,4,5,4,30,7.5,0,3,10,0.3,1.9,80.0,6.0,2,2,0,1,2,1.0,0.1,0.1,6,5.3,32,0,0,0.0,DugaJe00,TE,,,
935,29,2TM,12,6,5,4,30,7.5,1,0,12,0.3,2.5,80.0,6.0,0,0,0,0,0,0.0,0.0,0.0,4,7.5,30,1,0,0.0,StocLu00,TE,116.0,611.0,0.19
936,29,OAK,4,4,6,6,29,4.8,0,0,12,1.5,7.3,100.0,4.8,0,0,0,0,0,0.0,0.0,0.0,6,4.8,29,0,0,0.0,SmitLe00,TE,127.0,270.0,0.47
937,29,DET,6,0,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,DaviKe01,TE,137.0,391.0,0.35
938,29,PIT,16,2,4,3,9,3.0,2,2,7,0.2,0.6,75.0,2.3,0,0,0,0,0,0.0,0.0,0.0,3,3.0,9,2,0,0.0,PopeLe00,TE,80.0,1000.0,0.08
939,29,NYJ,16,13,30,21,194,9.2,0,11,29,1.3,12.1,70.0,6.5,0,0,0,0,0,0.0,0.0,0.0,21,9.2,194,0,0,2.0,BakeCh00,TE,,,
940,29,SFO,15,15,84,52,850,16.3,13,35,64,3.5,56.7,61.9,10.1,0,0,0,0,0,0.0,0.0,0.0,52,16.3,850,13,1,9.0,DaviVe00,TE,811.0,932.0,0.87
941,29,HOU,15,15,85,54,677,12.5,3,41,34,3.6,45.1,63.5,8.0,0,0,0,0,0,0.0,0.0,0.0,54,12.5,677,3,0,6.0,DaniOw00,TE,,,
942,29,OAK,16,4,15,11,81,7.4,0,5,17,0.7,5.1,73.3,5.4,0,0,0,0,0,0.0,0.0,0.0,11,7.4,81,0,0,1.0,StewTo00,TE,,,
943,29,DEN,16,16,22,14,191,13.6,1,7,44,0.9,11.9,63.6,8.7,0,0,0,0,0,0.0,0.0,0.0,14,13.6,191,1,0,1.0,GreeVi00,TE,534.0,1136.0,0.47
944,29,MIN,16,16,82,64,634,9.9,4,32,44,4.0,39.6,78.0,7.7,0,0,0,0,0,0.0,0.0,0.0,64,9.9,634,4,0,5.0,RudoKy00,TE,925.0,1051.0,0.88
945,29,TAM,16,16,26,18,115,6.4,1,4,13,1.1,7.2,69.2,4.4,0,0,0,0,0,0.0,0.0,0.0,18,6.4,115,1,1,1.0,BechAn00,TE,,,
946,29,GNB,16,9,35,18,203,11.3,1,8,51,1.1,12.7,51.4,5.8,0,0,0,0,0,0.0,0.0,0.0,18,11.3,203,1,0,2.0,KendLa00,TE,468.0,1040.0,0.45
947,29,SEA,16,3,6,3,16,5.3,0,1,8,0.2,1.0,50.0,2.7,0,0,0,0,0,0.0,0.0,0.0,3,5.3,16,0,0,0.0,OwenJo00,TE,,,
948,29,PIT,16,16,74,51,631,12.4,2,36,39,3.2,39.4,68.9,8.5,1,6,0,1,6,6.0,0.4,0.1,52,12.3,637,2,1,5.0,MillHe00,TE,,,
949,29,TAM,14,6,32,22,190,8.6,0,8,26,1.6,13.6,68.8,5.9,0,0,0,0,0,0.0,0.0,0.0,22,8.6,190,0,0,1.0,MyerBr00,TE,465.0,861.0,0.54
950,29,CHI,15,3,4,1,13,13.0,0,1,13,0.1,0.9,25.0,3.3,0,0,0,0,0,0.0,0.0,0.0,1,13.0,13,0,0,0.0,RosaDa00,TE,182.0,1011.0,0.18
951,29,NWE,16,12,73,55,701,12.7,7,31,58,3.4,43.8,75.3,9.6,2,10,0,0,6,5.0,0.6,0.1,57,12.5,711,7,0,7.0,BennMa00,TE,867.0,1112.0,0.78
952,29,CLE,13,2,25,13,156,12.0,0,9,28,1.0,12.0,52.0,6.2,0,0,0,0,0,0.0,0.0,0.0,13,12.0,156,0,0,1.0,BarnGa01,TE,358.0,895.0,0.4
953,29,CLE,14,4,25,14,131,9.4,1,10,20,1.0,9.4,56.0,5.2,0,0,0,0,0,0.0,0.0,0.0,14,9.4,131,1,0,1.0,SmitAl02,TE,,,
954,29,TEN,14,13,52,36,318,8.8,4,17,30,2.6,22.7,69.2,6.1,0,0,0,0,0,0.0,0.0,0.0,36,8.8,318,4,2,3.0,ScaiBo00,TE,,,
955,29,CAR,16,8,19,10,134,13.4,1,7,28,0.6,8.4,52.6,7.1,0,0,0,0,0,0.0,0.0,0.0,10,13.4,134,1,0,1.0,DickEd00,TE,478.0,1112.0,0.43
956,29,CLE,16,10,16,6,61,10.2,0,3,18,0.4,3.8,37.5,3.8,0,0,0,0,0,0.0,0.0,0.0,6,10.2,61,0,0,0.0,DrayJi00,TE,448.0,1093.0,0.41
957,29,NYG,16,2,6,5,46,9.2,0,3,14,0.3,2.9,83.3,7.7,0,0,0,0,0,0.0,0.0,0.0,5,9.2,46,0,0,0.0,ToilLe00,TE,275.0,1019.0,0.27
958,29,NWE,1,0,2,1,12,12.0,0,1,12,1.0,12.0,50.0,6.0,0,0,0,0,0,0.0,0.0,0.0,1,12.0,12,0,0,0.0,WinsKe01,TE,4.0,80.0,0.05
959,29,NWE,16,7,41,29,404,13.9,5,20,36,1.8,25.3,70.7,9.9,0,0,0,0,0,0.0,0.0,0.0,29,13.9,404,5,0,4.0,WatsBe00,TE,,,
960,29,SDG,14,7,0,6,73,12.2,0,0,37,0.4,5.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,12.2,73,0,1,1.0,WilsKr00,TE,,,
961,29,PIT,16,5,11,7,80,11.4,0,5,26,0.4,5.0,63.6,7.3,0,0,0,0,0,0.0,0.0,0.0,7,11.4,80,0,0,1.0,JohnDa05,TE,259.0,1079.0,0.24
962,29,PIT,14,14,55,38,273,7.2,3,12,22,2.7,19.5,69.1,5.0,1,2,0,0,2,2.0,0.1,0.1,39,7.1,275,3,1,2.0,McDoVa00,TE,684.0,877.0,0.78
963,29,SDG,16,5,7,5,13,2.6,0,1,11,0.3,0.8,71.4,1.9,0,0,0,0,0,0.0,0.0,0.0,5,2.6,13,0,0,0.0,ManuBr00,TE,,,
964,29,MIA,16,7,45,31,450,14.5,3,20,61,1.9,28.1,68.9,10.0,0,0,0,0,0,0.0,0.0,0.0,31,14.5,450,3,1,4.0,MartDa00,TE,,,
965,29,NYJ,6,4,15,10,104,10.4,1,6,26,1.7,17.3,66.7,6.9,0,0,0,0,0,0.0,0.0,0.0,10,10.4,104,1,0,0.0,KrofTy00,TE,,,
966,29,GNB,16,10,54,37,260,7.0,1,11,19,2.3,16.3,68.5,4.8,0,0,0,0,0,0.0,0.0,0.0,37,7.0,260,1,0,3.0,LeexDo00,TE,,,
967,29,2TM,15,2,3,3,19,6.3,0,0,9,0.2,1.3,100.0,6.3,0,0,0,0,0,0.0,0.0,0.0,3,6.3,19,0,0,0.0,HarbCl00,TE,25.0,192.0,0.13
968,29,NOR,14,10,10,6,52,8.7,1,2,25,0.4,3.7,60.0,5.2,0,0,0,0,0,0.0,0.0,0.0,6,8.7,52,1,0,1.0,HoomMi00,TE,419.0,911.0,0.46
969,29,MIN,13,8,48,32,344,10.8,1,19,30,2.5,26.5,66.7,7.2,0,0,0,0,0,0.0,0.0,0.0,32,10.8,344,1,1,3.0,CarlJo00,TE,497.0,857.0,0.58
970,29,ATL,16,11,23,15,159,10.6,2,9,18,0.9,9.9,65.2,6.9,0,0,0,0,0,0.0,0.0,0.0,15,10.6,159,2,0,2.0,PeelJu00,TE,,,
971,29,2TM,8,1,4,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,PutzJe00,TE,,,
972,29,MIA,14,12,62,41,388,9.5,3,18,27,2.9,27.7,66.1,6.3,0,0,0,0,0,0.0,0.0,0.0,41,9.5,388,3,1,3.0,ThomJu00,TE,639.0,913.0,0.7
973,29,WAS,5,5,13,8,65,8.1,0,3,17,1.6,13.0,61.5,5.0,2,3,0,1,3,1.5,0.6,0.4,10,6.8,68,0,0,0.0,CoolCh00,TE,,,
974,29,CHI,16,8,10,6,28,4.7,1,2,13,0.4,1.8,60.0,2.8,0,0,0,0,0,0.0,0.0,0.0,6,4.7,28,1,0,0.0,SpaeMa00,TE,418.0,1045.0,0.4
975,29,BAL,3,3,21,16,125,7.8,0,7,24,5.3,41.7,76.2,6.0,0,0,0,0,0,0.0,0.0,0.0,16,7.8,125,0,0,1.0,PittDe00,TE,166.0,221.0,0.75
976,25,BUF,7,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,RodrEv00,TE,18.0,450.0,0.04
977,25,NYG,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,RobiAd00,TE,0.0,0.0,0.0
978,25,BAL,14,2,88,58,701,12.1,7,37,39,4.1,50.1,65.9,8.0,0,0,0,0,0,0.0,0.0,0.0,58,12.1,701,7,2,8.0,AndrMa00,TE,,,
979,25,HOU,13,0,6,4,55,13.8,2,3,28,0.3,4.2,66.7,9.2,0,0,0,0,0,0.0,0.0,0.0,4,13.8,55,2,0,1.0,DreeJo00,TE,,,
980,25,HOU,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,PruiMy00,TE,,,
981,25,NWE,15,10,17,9,93,10.3,0,5,18,0.6,6.2,52.9,5.5,0,0,0,0,0,0.0,0.0,0.0,9,10.3,93,0,0,1.0,ThomDa02,TE,,,
982,25,ATL,16,9,58,36,455,12.6,5,26,33,2.3,28.4,62.1,7.8,0,0,0,0,0,0.0,0.0,0.0,36,12.6,455,5,0,5.0,CrumAl00,TE,,,
983,25,SDG,13,11,63,37,429,11.6,4,24,31,2.8,33.0,58.7,6.8,0,0,0,0,0,0.0,0.0,0.0,37,11.6,429,4,0,3.0,GreeLa00,TE,662.0,946.0,0.7
984,25,CAR,9,6,19,12,139,11.6,0,5,41,1.3,15.4,63.2,7.3,0,0,0,0,0,0.0,0.0,0.0,12,11.6,139,0,0,0.0,ThomIa00,TE,,,
985,25,2TM,9,1,3,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1.0,WillD.00,TE,15.0,150.0,0.1
986,25,NYG,15,15,121,65,891,13.7,7,47,59,4.3,59.4,53.7,7.4,0,0,0,0,0,0.0,0.0,0.0,65,13.7,891,7,0,10.0,ShocJe00,TE,,,
987,25,SEA,16,5,47,31,349,11.3,3,19,32,1.9,21.8,66.0,7.4,0,0,0,0,0,0.0,0.0,0.0,31,11.3,349,3,0,3.0,StevJe00,TE,,,
988,25,CIN,15,1,30,24,332,13.8,2,12,45,1.6,22.1,80.0,11.1,0,0,0,0,0,0.0,0.0,0.0,24,13.8,332,2,2,3.0,SchoMa00,TE,,,
989,25,ATL,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,SandDa00,TE,,,
990,25,ARI,9,7,16,12,146,12.2,2,6,28,1.3,16.2,75.0,9.1,0,0,0,0,0,0.0,0.0,0.0,12,12.2,146,2,0,1.0,PatrBe00,TE,,,
991,25,DAL,16,16,141,96,1145,11.9,7,56,53,6.0,71.6,68.1,8.1,0,0,0,0,0,0.0,0.0,0.0,96,11.9,1145,7,1,12.0,WittJa00,TE,,,
992,25,JAX,16,10,63,39,353,9.1,3,23,23,2.4,22.1,61.9,5.6,0,0,0,0,0,0.0,0.0,0.0,39,9.1,353,3,0,4.0,WrigGe00,TE,,,
993,25,OAK,16,13,48,27,313,11.6,2,14,34,1.7,19.6,56.3,6.5,0,0,0,0,0,0.0,0.0,0.0,27,11.6,313,2,0,3.0,JollDo00,TE,,,
994,25,BAL,15,11,29,20,152,7.6,1,7,19,1.3,10.1,69.0,5.2,0,0,0,0,0,0.0,0.0,0.0,20,7.6,152,1,0,1.0,JoneTe00,TE,,,
995,25,TAM,14,14,53,34,459,13.5,1,23,33,2.4,32.8,64.2,8.7,0,0,0,0,0,0.0,0.0,0.0,34,13.5,459,1,1,4.0,HowaO.00,TE,,,
996,25,NOR,7,0,2,1,17,17.0,0,1,17,0.1,2.4,50.0,8.5,0,0,0,0,0,0.0,0.0,0.0,1,17.0,17,0,0,0.0,LawrNa00,TE,,,
997,25,TEN,15,7,19,13,173,13.3,0,10,31,0.9,11.5,68.4,9.1,0,0,0,0,0,0.0,0.0,0.0,13,13.3,173,0,0,2.0,KinnEr00,TE,,,
998,25,MIN,11,6,6,5,36,7.2,0,2,13,0.5,3.3,83.3,6.0,0,0,0,0,0,0.0,0.0,0.0,5,7.2,36,0,0,0.0,MorgDa01,TE,,,
999,25,JAX,15,15,59,32,518,16.2,2,20,47,2.1,34.5,54.2,8.8,0,0,0,0,0,0.0,0.0,0.0,32,16.2,518,2,1,5.0,LewiMa00,TE,,,
1000,25,DEN,14,6,21,9,142,15.8,2,5,54,0.6,10.1,42.9,6.8,0,0,0,0,0,0.0,0.0,0.0,9,15.8,142,2,0,1.0,HeueJe00,TE,,,
1001,25,GNB,16,15,44,30,241,8.0,4,13,24,1.9,15.1,68.2,5.5,0,0,0,0,0,0.0,0.0,0.0,30,8.0,241,4,0,3.0,FranBu00,TE,,,
1002,25,NYG,8,6,68,44,467,10.6,3,23,75,5.5,58.4,64.7,6.9,3,7,0,0,5,2.3,0.9,0.4,47,10.1,474,3,0,4.0,EngrEv00,TE,,,
1003,25,LAR,13,2,60,37,408,11.0,2,22,33,2.8,31.4,61.7,6.8,1,0,0,0,0,0.0,0.0,0.1,38,10.7,408,2,0,3.0,EverGe00,TE,,,
1004,25,OAK,14,13,48,24,303,12.6,3,19,36,1.7,21.6,50.0,6.3,0,0,0,0,0,0.0,0.0,0.0,24,12.6,303,3,1,3.0,AndeCo00,TE,,,
1005,25,WAS,14,9,15,8,70,8.8,4,6,23,0.6,5.0,53.3,4.7,0,0,0,0,0,0.0,0.0,0.0,8,8.8,70,4,0,1.0,RoyaRo00,TE,,,
1006,25,TAM,1,0,1,1,7,7.0,0,0,7,1.0,7.0,100.0,7.0,0,0,0,0,0,0.0,0.0,0.0,1,7.0,7,0,0,0.0,BabeBi00,TE,,,
1007,25,IND,16,12,87,52,608,11.7,4,32,44,3.3,38.0,59.8,7.0,0,0,0,0,0,0.0,0.0,0.0,52,11.7,608,4,1,6.0,FleeCo00,TE,817.0,1075.0,0.76
1008,25,BUF,1,1,1,1,3,3.0,0,0,3,1.0,3.0,100.0,3.0,0,0,0,0,0,0.0,0.0,0.0,1,3.0,3,0,0,0.0,EverKe00,TE,,,
1009,25,NYG,16,1,11,8,92,11.5,0,5,38,0.5,5.8,72.7,8.4,0,0,0,0,0,0.0,0.0,0.0,8,11.5,92,0,0,1.0,AdamJe01,TE,,,
1010,25,NWE,14,9,63,38,409,10.8,4,21,38,2.7,29.2,60.3,6.5,0,0,0,0,0,0.0,0.0,0.0,38,10.8,409,4,0,4.0,GrahDa00,TE,,,
1011,25,CHI,16,1,1,1,11,11.0,0,1,11,0.1,0.7,100.0,11.0,0,0,0,0,0,0.0,0.0,0.0,1,11.0,11,0,0,0.0,GilmJo00,TE,,,
1012,25,CLE,15,14,118,80,917,11.5,7,47,53,5.3,61.1,67.8,7.8,0,0,0,0,0,0.0,0.0,0.0,80,11.5,917,7,1,5.0,CameJo00,TE,969.0,1042.0,0.93
1013,25,MIA,14,14,84,58,605,10.4,3,31,41,4.1,43.2,69.0,7.2,0,0,0,0,0,0.0,0.0,0.0,58,10.4,605,3,0,5.0,ClayCh00,TE,745.0,968.0,0.77
1014,25,IND,16,8,93,67,631,9.4,4,35,30,4.2,39.4,72.0,6.8,0,0,0,0,0,0.0,0.0,0.0,67,9.4,631,4,0,6.0,TammJa00,TE,,,
1015,25,2TM,10,3,20,16,160,10.0,0,0,17,1.6,16.0,80.0,8.0,0,0,0,0,0,0.0,0.0,0.0,16,10.0,160,0,1,1.0,DerbA.00,TE,,,
1016,25,CIN,14,14,68,46,458,10.0,4,24,30,3.3,32.7,67.6,6.7,0,0,0,0,0,0.0,0.0,0.0,46,10.0,458,4,3,4.0,GresJe00,TE,891.0,979.0,0.91
1017,25,NWE,15,10,131,82,1124,13.7,12,60,46,5.5,74.9,62.6,8.6,0,0,0,0,0,0.0,0.0,0.0,82,13.7,1124,12,0,13.0,GronRo00,TE,826.0,1059.0,0.78
1018,25,NOR,16,11,149,99,1310,13.2,11,74,59,6.2,81.9,66.4,8.8,0,0,0,0,0,0.0,0.0,0.0,99,13.2,1310,11,1,13.0,GrahJi00,TE,,,
1019,25,HOU,7,0,2,1,24,24.0,0,1,24,0.1,3.4,50.0,12.0,0,0,0,0,0,0.0,0.0,0.0,1,24.0,24,0,0,0.0,GrahGa00,TE,,,
1020,25,IND,15,13,39,25,423,16.9,5,18,80,1.7,28.2,64.1,10.8,0,0,0,0,0,0.0,0.0,0.0,25,16.9,423,5,2,5.0,ClarDa00,TE,,,
1021,25,DET,16,16,111,71,722,10.2,4,33,35,4.4,45.1,64.0,6.5,0,0,0,0,0,0.0,0.0,0.0,71,10.2,722,4,0,6.0,PettBr00,TE,,,
1022,25,NYG,16,11,16,12,136,11.3,0,7,22,0.8,8.5,75.0,8.5,0,0,0,0,0,0.0,0.0,0.0,12,11.3,136,0,0,1.0,PascBe00,TE,,,
1023,25,DAL,16,9,10,8,55,6.9,1,3,19,0.5,3.4,80.0,5.5,0,0,0,0,0,0.0,0.0,0.0,8,6.9,55,1,0,0.0,PhilJo00,TE,332.0,1107.0,0.3
1024,25,CLE,12,5,20,14,86,6.1,0,4,12,1.2,7.2,70.0,4.3,0,0,0,0,0,0.0,0.0,0.0,14,6.1,86,0,0,1.0,SheaAa00,TE,,,
1025,25,SEA,14,7,26,17,213,12.5,1,11,24,1.2,15.2,65.4,8.2,0,0,0,0,0,0.0,0.0,0.0,17,12.5,213,1,0,2.0,WillLu00,TE,451.0,940.0,0.48
1026,25,NWE,15,9,6,3,26,8.7,0,1,15,0.2,1.7,50.0,4.3,0,0,0,0,0,0.0,0.0,0.0,3,8.7,26,0,0,0.0,WillMi06,TE,447.0,1040.0,0.43
1027,25,TEN,16,2,9,5,47,9.4,0,2,13,0.3,2.9,55.6,5.2,1,-1,0,0,-1,-1.0,-0.1,0.1,6,7.7,46,0,0,0.0,TrouBe00,TE,,,
1028,25,CHI,16,13,70,41,404,9.9,5,22,39,2.6,25.3,58.6,5.8,0,0,0,0,0,0.0,0.0,0.0,41,9.9,404,5,2,4.0,OlseGr00,TE,,,
1029,25,STL,16,10,19,11,123,11.2,0,4,29,0.7,7.7,57.9,6.5,0,0,0,0,0,0.0,0.0,0.0,11,11.2,123,0,1,1.0,KlopJo00,TE,,,
1030,25,CAR,16,15,34,21,195,9.3,1,8,31,1.3,12.2,61.8,5.7,0,0,0,0,0,0.0,0.0,0.0,21,9.3,195,1,0,2.0,KingJe00,TE,,,
1031,25,JAX,16,1,24,14,149,10.6,1,9,29,0.9,9.3,58.3,6.2,0,0,0,0,0,0.0,0.0,0.0,14,10.6,149,1,0,1.0,O'ShJa00,TE,,,
1032,25,BUF,15,5,32,22,322,14.6,2,14,32,1.5,21.5,68.8,10.1,0,0,0,0,0,0.0,0.0,0.0,22,14.6,322,2,1,3.0,OLeaNi00,TE,,,
1033,25,ARI,13,10,57,39,454,11.6,1,22,31,3.0,34.9,68.4,8.0,0,0,0,0,0,0.0,0.0,0.0,39,11.6,454,1,1,4.0,HousRo01,TE,520.0,867.0,0.6
1034,25,CLE,9,6,27,21,341,16.2,2,11,71,2.3,37.9,77.8,12.6,0,0,0,0,0,0.0,0.0,0.0,21,16.2,341,2,0,0.0,NjokDa00,TE,,,
1035,25,BUF,5,1,4,3,25,8.3,0,1,12,0.6,5.0,75.0,6.3,0,0,0,0,0,0.0,0.0,0.0,3,8.3,25,0,1,0.0,NelsSh00,TE,,,
1036,25,BAL,7,5,14,8,71,8.9,1,5,22,1.1,10.1,57.1,5.1,0,0,0,0,0,0.0,0.0,0.0,8,8.9,71,1,0,0.0,GillCr00,TE,245.0,510.0,0.48
1037,25,2TM,13,1,3,1,8,8.0,0,0,8,0.1,0.6,33.3,2.7,0,0,0,0,0,0.0,0.0,0.0,1,8.0,8,0,0,0.0,ChanSc00,TE,,,
1038,25,PHI,16,15,79,42,511,12.2,4,23,65,2.6,31.9,53.2,6.5,0,0,0,0,0,0.0,0.0,0.0,42,12.2,511,4,0,5.0,CeleBr00,TE,,,
1039,25,BUF,3,0,2,1,14,14.0,0,1,14,0.3,4.7,50.0,7.0,0,0,0,0,0,0.0,0.0,0.0,1,14.0,14,0,0,0.0,ChriGe00,TE,,,
1040,25,TEN,3,1,4,2,24,12.0,0,2,13,0.7,8.0,50.0,6.0,0,0,0,0,0,0.0,0.0,0.0,2,12.0,24,0,0,0.0,ThomTa00,TE,51.0,196.0,0.26
1041,25,TEN,12,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,StevCr00,TE,,,
1042,25,MIA,15,9,85,53,703,13.3,6,36,70,3.5,46.9,62.4,8.3,0,0,0,0,0,0.0,0.0,0.0,53,13.3,703,6,0,6.0,GesiMi00,TE,,,
1043,25,PHI,11,9,65,46,524,11.4,3,28,41,4.2,47.6,70.8,8.1,0,0,0,0,0,0.0,0.0,0.0,46,11.4,524,3,0,4.0,GoedDa00,TE,,,
1044,25,SFO,14,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,BajeBi00,TE,,,
1045,25,GNB,16,14,87,61,667,10.9,2,31,40,3.8,41.7,70.1,7.7,0,0,0,0,0,0.0,0.0,0.0,61,10.9,667,2,1,6.0,FinlJe00,TE,690.0,1095.0,0.63
1046,25,BUF,10,5,12,10,94,9.4,1,6,20,1.0,9.4,83.3,7.8,0,0,0,0,0,0.0,0.0,0.0,10,9.4,94,1,0,1.0,FineDe00,TE,,,
1047,25,IND,13,12,29,16,109,6.8,1,4,21,1.2,8.4,55.2,3.8,1,1,0,1,1,1.0,0.1,0.1,17,6.5,110,1,0,1.0,AlleDw00,TE,505.0,886.0,0.57
1048,25,DEN,5,1,4,2,5,2.5,0,0,5,0.4,1.0,50.0,1.3,0,0,0,0,0,0.0,0.0,0.0,2,2.5,5,0,0,0.0,ButtJa00,TE,,,
1049,25,GNB,15,1,19,12,160,13.3,1,6,36,0.8,10.7,63.2,8.4,0,0,0,0,0,0.0,0.0,0.0,12,13.3,160,1,0,1.0,RodgRi00,TE,305.0,984.0,0.31
1050,25,CIN,13,12,74,52,615,11.8,13,38,31,4.0,47.3,70.3,8.3,0,0,0,0,0,0.0,0.0,0.0,52,11.8,615,13,0,6.0,EifeTy00,TE,750.0,862.0,0.87
1051,25,PHI,15,7,112,75,853,11.4,2,40,60,5.0,56.9,67.0,7.6,0,0,0,0,0,0.0,0.0,0.0,75,11.4,853,2,1,6.0,ErtzZa00,TE,789.0,1096.0,0.72
1052,25,DAL,16,1,7,4,30,7.5,1,2,14,0.3,1.9,57.1,4.3,0,0,0,0,0,0.0,0.0,0.0,4,7.5,30,1,0,0.0,EscoGa00,TE,167.0,1044.0,0.16
1053,25,NYG,4,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,BeckTr00,TE,23.0,230.0,0.1
1054,25,NYJ,12,4,2,1,5,5.0,0,0,5,0.1,0.4,50.0,2.5,1,0,0,0,0,0.0,0.0,0.1,2,2.5,5,0,0,0.0,WescTr00,TE,,,
1055,25,TEN,13,5,73,44,523,11.9,4,24,61,3.4,40.2,60.3,7.2,0,0,0,0,0,0.0,0.0,0.0,44,11.9,523,4,1,4.0,CookJa02,TE,470.0,825.0,0.57
1056,25,HOU,15,0,12,6,64,10.7,0,4,32,0.4,4.3,50.0,5.3,0,0,0,0,0,0.0,0.0,0.0,6,10.7,64,0,0,1.0,CaseJa00,TE,,,
1057,25,NYJ,13,10,74,50,357,7.1,3,18,28,3.8,27.5,67.6,4.8,0,0,0,0,0,0.0,0.0,0.0,50,7.1,357,3,1,3.0,SefeAu00,TE,653.0,859.0,0.76
1058,25,CAR,11,6,16,12,155,12.9,2,8,38,1.1,14.1,75.0,9.7,0,0,0,0,0,0.0,0.0,0.0,12,12.9,155,2,0,2.0,GainMi00,TE,,,
1059,25,MIA,15,13,29,26,208,8.0,2,13,19,1.7,13.9,89.7,7.2,0,0,0,0,0,0.0,0.0,0.0,26,8.0,208,2,0,2.0,SmytDu00,TE,,,
1060,25,DAL,8,8,49,37,424,11.5,3,22,30,4.6,53.0,75.5,8.7,0,0,0,0,0,0.0,0.0,0.0,37,11.5,424,3,0,0.0,SchuDa00,TE,,,
1061,25,ARI,16,10,19,15,202,13.5,1,11,28,0.9,12.6,78.9,10.6,0,0,0,0,0,0.0,0.0,0.0,15,13.5,202,1,0,2.0,WillMa04,TE,,,
1062,25,OAK,15,8,52,33,359,10.9,3,19,31,2.2,23.9,63.5,6.9,0,0,0,0,0,0.0,0.0,0.0,33,10.9,359,3,0,3.0,WalfCl00,TE,,,
1063,25,DEN,13,7,61,40,645,16.1,3,28,72,3.1,49.6,65.6,10.6,1,-1,0,0,-1,-1.0,-0.1,0.1,41,15.7,644,3,1,6.0,ScheTo00,TE,,,
1064,25,BAL,15,9,52,34,246,7.2,1,15,13,2.3,16.4,65.4,4.7,0,0,0,0,0,0.0,0.0,0.0,34,7.2,246,1,1,2.0,SypnQu00,TE,,,
1065,25,DEN,8,0,15,8,80,10.0,1,6,29,1.0,10.0,53.3,5.3,0,0,0,0,0,0.0,0.0,0.0,8,10.0,80,1,0,1.0,FumaTr00,TE,,,
1066,25,DAL,5,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,RuckMa00,TE,,,
1067,25,MIA,14,14,53,31,339,10.9,2,21,27,2.2,24.2,58.5,6.4,0,0,0,0,0,0.0,0.0,0.0,31,10.9,339,2,2,3.0,FasaAn00,TE,,,
1068,25,SFO,13,0,9,4,85,21.3,0,2,45,0.3,6.5,44.4,9.4,0,0,0,0,0,0.0,0.0,0.0,4,21.3,85,0,0,1.0,BellBl00,TE,,,
1069,25,BAL,16,13,37,23,213,9.3,0,10,25,1.4,13.3,62.2,5.8,0,0,0,0,0,0.0,0.0,0.0,23,9.3,213,0,0,2.0,BoylNi00,TE,,,
1070,25,HOU,15,15,89,54,559,10.4,4,30,26,3.6,37.3,60.7,6.3,0,0,0,0,0,0.0,0.0,0.0,54,10.4,559,4,1,4.0,FiedC.00,TE,677.0,1042.0,0.65
