player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,def_targets,def_cmp,Component_1,Component_2,Component_3,kmeans_pca_cluster
WallRa20,DB,41,3,1,0.0,6.0,0.0,0.0,48,40.0,8.0,1.0,0.0,0.0,0.0,-2.123869479201585,-0.38741257612215557,-0.13255089571804896,0
WaltSh20,DB,4,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,-2.7222366130261793,-0.28372714820052874,0.03852899355457544,0
WansTi20,DB,13,6,2,1.0,7.0,1.0,0.0,62,57.0,5.0,0.0,0.0,0.0,0.0,-1.9535688604457264,-0.4068341564719341,-0.48905268777382044,0
WardDe02,DB,45,44,8,2.0,46.0,2.0,0.5,169,136.0,33.0,7.0,4.0,293.0,154.0,1.2994144613023717,4.607309463825452,-0.546743270406321,2
WardJi01,DB,85,65,2,1.0,34.0,4.0,3.0,364,280.0,84.0,10.0,3.0,116.0,74.0,2.086919652066266,1.2988016046895607,0.38148835924810404,2
WardT.99,DB,107,99,8,1.0,44.0,10.0,8.5,607,458.0,149.0,29.0,19.0,0.0,0.0,6.033836489310536,-1.9291501953478318,3.175001086863882,1
WareJe99,DB,8,0,1,0.0,3.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,-2.5993116050543987,-0.3010339338596238,-0.016882830205702515,0
WareMa20,DB,95,3,1,0.0,7.0,3.0,0.0,121,100.0,21.0,4.0,4.0,0.0,0.0,-0.8970178068248104,-0.6813583861603311,0.23767894634333386,0
WashDo98,DB,32,5,0,0.0,2.0,1.0,0.0,52,40.0,12.0,1.0,3.0,0.0,0.0,-1.9854907319260424,-0.43176227911413984,0.29941769458952555,0
WashFa20,DB,81,58,6,0.0,57.0,1.0,0.0,222,204.0,18.0,3.0,0.0,0.0,0.0,0.053782780776653855,-0.5699263326250786,-1.145175825782421,3
WashRa20,DB,47,0,0,0.0,2.0,0.0,1.5,80,54.0,26.0,1.0,1.0,0.0,0.0,-1.798136402207779,-0.49046600560731796,0.3997817006438791,0
WatkJa01,DB,53,9,0,0.0,9.0,0.0,0.0,93,75.0,18.0,3.0,0.0,32.0,25.0,-1.608673326399387,0.26596747493566414,-0.038199449241537634,0
WatkPa20,DB,53,10,4,0.0,10.0,1.0,0.0,128,104.0,24.0,0.0,0.0,0.0,0.0,-1.4363313008580758,-0.4930479717788868,-0.35176544275643595,0
WattAr00,S,46,1,0,0.0,2.0,0.0,2.0,45,34.0,11.0,2.0,3.0,14.0,10.0,-1.7669534439526076,-0.2150954965998112,0.7075129841500649,0
WaynTr00,DB,76,55,7,0.0,42.0,2.0,1.0,252,220.0,32.0,9.0,1.0,161.0,114.0,1.0604581221928326,2.65394822201883,-0.24411844816716774,2
WebbBW00,DB,80,35,4,0.0,27.0,1.0,1.0,164,142.0,22.0,4.0,2.0,145.0,83.0,-0.002115700444059004,2.106808648434939,-0.007672314948432893,2
WebbDe20,DB,11,1,1,0.0,2.0,0.0,0.0,17,15.0,2.0,0.0,0.0,0.0,0.0,-2.549830764245218,-0.30928862698179543,-0.04396837144898562,0
WebbLa99,DB,127,86,15,1.0,91.0,3.0,5.0,467,400.0,67.0,17.0,9.0,0.0,0.0,4.084460402889683,-1.3131301355870013,0.01735273413614362,3
WebbMa01,DB,6,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1.0,1.0,-2.7048456628209396,-0.2617822940054089,0.03466789587063313,0
WebsCo20,DB,121,93,20,1.0,97.0,7.0,2.0,375,333.0,42.0,8.0,3.0,0.0,0.0,3.3268464949865337,-1.1295303005770398,-1.8511066984907012,3
WebsJa20,DB,90,74,11,2.0,56.0,7.0,0.5,412,351.0,61.0,10.0,0.0,0.0,0.0,2.482887119608649,-1.0633826955256085,-1.669520083003035,3
WebsKa00,DB,69,16,2,0.0,23.0,1.0,0.0,129,118.0,11.0,3.0,0.0,12.0,8.0,-1.1441252341511388,-0.2695605235177645,-0.41729187210983215,0
WebsKe00,DB,17,5,0,0.0,1.0,1.0,0.0,25,22.0,3.0,0.0,0.0,27.0,14.0,-2.330860723999831,0.13810883154825088,0.006324723440523508,0
WeddEr99,DB,201,186,29,4.0,98.0,8.0,9.5,1179,903.0,276.0,38.0,23.0,83.0,55.0,12.590267453410762,-1.0495628036459188,1.5581840882778484,1
WendJo99,DB,110,4,1,0.0,1.0,0.0,0.0,148,115.0,33.0,0.0,0.0,0.0,0.0,-1.2674495459233301,-0.5781462690372076,-0.23232081608905725,0
WeslDa20,DB,107,2,0,0.0,18.0,4.0,2.0,106,95.0,11.0,3.0,2.0,0.0,0.0,-0.7282618119289074,-0.7503639446832263,0.22338502934412963,0
WeslGr20,DB,118,103,29,0.0,59.0,11.0,6.0,592,509.0,83.0,19.0,2.0,0.0,0.0,5.164330342858568,-1.6638501056492168,-0.43658829943035554,1
WheaTe99,DB,12,1,0,0.0,2.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,-2.635948054591948,-0.29722152630883775,-0.010011453630378826,0
WheeDa20,DB,5,0,0,0.0,0.0,0.0,0.0,10,8.0,2.0,0.0,0.0,0.0,0.0,-2.677501919222896,-0.29075971694986336,0.041779968074798626,0
WhitCo01,DB,73,25,6,0.0,25.0,2.0,1.0,167,138.0,29.0,5.0,5.0,0.0,0.0,-0.2219898412024474,-0.7038936393370385,0.17143264691491883,0
WhitD.00,DB,14,0,1,0.0,3.0,0.0,0.0,14,13.0,1.0,0.0,2.0,0.0,0.0,-2.4490137990542187,-0.3318965260662572,0.14960001443434645,0
WhitDo20,DB,157,152,11,2.0,53.0,11.0,3.0,923,668.0,255.0,24.0,10.0,0.0,0.0,7.775094341787511,-1.9644201780491564,0.48364913072480736,1
WhitJo03,S,52,48,4,0.0,20.0,2.0,2.0,248,191.0,57.0,20.0,5.0,144.0,91.0,1.223655986935672,1.9840024977037813,1.2237782104248753,2
WhitKy00,S,38,28,4,0.0,9.0,2.0,1.5,187,120.0,67.0,10.0,5.0,101.0,73.0,0.17607809923402928,1.416694921463901,1.055967496790064,2
WhitMa99,DB,53,25,1,0.0,20.0,0.0,0.0,203,154.0,49.0,3.0,7.0,0.0,0.0,-0.5884824289214488,-0.5787807601869018,0.5361812638833157,0
WhitTr01,DB,69,69,15,0.0,58.0,5.0,3.0,267,208.0,59.0,11.0,5.0,279.0,146.0,2.702018937418656,4.064567606122583,0.2646691200780486,2
WilcJ.00,DB,82,39,6,0.0,16.0,2.0,0.0,236,176.0,60.0,3.0,5.0,5.0,3.0,0.107954195779556,-0.6288627389399074,0.0556116651871068,3
WilhJo99,DB,54,15,4,0.0,11.0,0.0,2.0,123,104.0,19.0,3.0,4.0,0.0,0.0,-1.0214748959388664,-0.601772566212893,0.5021330595996114,0
WillAa00,DB,59,52,7,0.0,36.0,3.0,0.0,257,184.0,73.0,5.0,1.0,0.0,0.0,0.3621427391182333,-0.684601042742813,-0.5167069191302183,3
WillAv02,DB,4,0,0,0.0,1.0,0.0,0.0,8,4.0,4.0,0.0,1.0,4.0,2.0,-2.6136296083395143,-0.2265907687725593,0.15267989540296087,0
WillBr07,DB,51,3,0,0.0,5.0,0.0,0.0,39,33.0,6.0,0.0,0.0,7.0,4.0,-2.159721419611503,-0.25544106469361183,-0.13582813937143082,0
WillBr22,DB,132,99,19,1.0,75.0,9.0,5.0,508,416.0,92.0,23.0,3.0,0.0,0.0,4.8903026378508425,-1.5548605488208367,-0.43922165784274975,1
WillBr26,DB,12,0,0,0.0,0.0,0.0,0.0,11,10.0,1.0,0.0,0.0,0.0,0.0,-2.632407293939999,-0.30391088085609386,0.017869140930592373,0
WillCa99,DB,97,75,9,1.0,61.0,5.0,3.0,351,290.0,61.0,7.0,3.0,0.0,0.0,2.1886027924291023,-1.0313522783991405,-0.6164851291520503,3
WillCh07,DB,2,1,0,0.0,0.0,0.0,0.0,5,4.0,1.0,0.0,0.0,4.0,3.0,-2.697804455184608,-0.1951825191931945,0.04998726864668231,0
WillCh20,DB,79,6,9,3.0,25.0,5.0,7.0,207,180.0,27.0,22.0,6.0,0.0,0.0,1.9742447211961005,-1.3390216349590949,0.8602396523305639,3
WillDa21,DB,27,23,6,2.0,19.0,2.0,1.0,140,125.0,15.0,5.0,0.0,0.0,0.0,-0.587270331597186,-0.6347367231671548,-0.8493880888066678,0
WillDu00,DB,59,10,1,0.0,5.0,1.0,1.0,91,73.0,18.0,4.0,7.0,0.0,0.0,-1.1461371504070437,-0.6106292362032988,0.8530574421219829,0
WillGr00,DB,21,16,1,0.0,8.0,1.0,0.0,75,59.0,16.0,2.0,0.0,102.0,61.0,-1.5602350996831116,1.5658585712227722,0.03953524344769275,0
WillJa96,DB,23,0,0,0.0,3.0,0.0,0.0,26,26.0,0.0,0.0,0.0,0.0,0.0,-2.482418909223763,-0.32859693883506175,-0.052833176275666374,0
WillJi22,DB,80,7,3,0.0,13.0,1.0,1.0,151,124.0,27.0,4.0,0.0,0.0,0.0,-0.9583978897496617,-0.6182933556790762,-0.0896675217813356,0
WillJi23,DB,27,7,1,0.0,3.0,0.0,0.0,48,41.0,7.0,5.0,1.0,0.0,0.0,-2.0258669804394867,-0.40612674620481803,0.15143798379972997,0
WillJo13,DB,31,1,0,0.0,7.0,0.0,0.0,37,28.0,9.0,0.0,1.0,31.0,16.0,-2.1641709086240453,0.19920363645792138,0.052350097885467954,0
WillKh00,S,35,29,4,1.0,10.0,1.0,3.5,196,145.0,51.0,6.0,7.0,89.0,66.0,0.353494028147832,1.1191715984734445,1.1261665857997945,2
WillMa01,DB,4,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,-2.717648059361108,-0.2841265619087206,0.04230873379979665,0
WillMa06,S,68,68,15,1.0,34.0,3.0,1.0,283,213.0,70.0,1.0,0.0,116.0,69.0,1.3723449449415344,1.430962508689658,-1.139665936392639,2
WillMa20,DB,119,102,13,2.0,49.0,4.0,5.5,589,450.0,139.0,24.0,9.0,0.0,0.0,5.048018768464465,-1.5735166685550221,0.7590226317328885,1
WillP.00,DB,70,27,8,2.0,31.0,2.0,2.0,202,156.0,46.0,6.0,5.0,197.0,128.0,1.2963796571844648,3.1050430500210107,-0.07349879389815349,2
WillQu01,S,25,13,0,0.0,4.0,4.0,1.0,96,64.0,32.0,8.0,2.0,61.0,43.0,-0.9524412537497435,0.662156649721322,0.7046266587493798,0
WillRo03,DB,114,110,20,3.0,59.0,10.0,7.5,596,473.0,123.0,24.0,5.0,0.0,0.0,6.055178512246563,-1.8391941961886462,-0.1248430071451664,1
WillRo07,DB,5,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,4.0,4.0,-2.7023559911531874,-0.18239715380562715,0.04321568971779089,0
WillRo26,DB,20,5,0,0.0,3.0,0.0,0.0,34,27.0,7.0,0.0,0.0,0.0,0.0,-2.4019222763692385,-0.32973788864991105,-0.03670520976113108,0
WillSh02,DB,119,61,12,1.0,26.0,1.0,3.0,424,305.0,119.0,14.0,14.0,116.0,85.0,3.4024261273356786,1.2360313897149238,1.4136198754354414,2
WillSt02,DB,37,6,2,0.0,11.0,2.0,1.0,67,63.0,4.0,0.0,1.0,0.0,0.0,-1.7300954917723441,-0.48644982241588136,0.0063722870761469055,0
WillTa20,DB,70,59,5,0.0,20.0,3.0,3.5,283,212.0,71.0,8.0,0.0,0.0,0.0,0.7334311392298325,-0.8741833133143724,0.3239496298862679,3
WilsAd99,DB,181,162,27,2.0,99.0,16.0,25.5,903,730.0,173.0,81.0,37.0,0.0,0.0,14.363880776383775,-3.746675798388627,7.7564679550500815,1
WilsC.99,DB,23,0,0,0.0,4.0,0.0,0.0,27,23.0,4.0,0.0,0.0,0.0,0.0,-2.4511549600277984,-0.3295569811029337,-0.04884305282634645,0
WilsDo01,S,29,11,2,0.0,3.0,3.0,3.5,84,56.0,28.0,2.0,4.0,27.0,17.0,-1.0347547565924833,-0.13684501103585908,1.0718506351334727,0
WilsEu20,DB,96,86,14,1.0,41.0,3.0,0.0,402,313.0,89.0,3.0,1.0,0.0,0.0,1.9042419504797352,-0.8960753771586604,-1.4388276063570322,3
WilsGi20,DB,100,81,13,0.0,37.0,8.0,8.5,625,488.0,137.0,18.0,9.0,0.0,0.0,4.73914047467214,-1.6759154840735886,2.0090345397411995,1
WilsJi00,DB,73,27,5,0.0,18.0,3.0,3.0,199,166.0,33.0,4.0,7.0,0.0,0.0,0.14873860078389145,-0.8432938581120442,0.8478933950408244,3
WilsJo99,DB,126,89,15,4.0,79.0,9.0,5.5,460,377.0,83.0,16.0,14.0,0.0,0.0,5.378693740151467,-1.6802284478881735,-0.20429971083098183,1
WilsKy99,DB,95,32,4,0.0,21.0,1.0,1.0,189,167.0,22.0,5.0,4.0,0.0,0.0,-0.2124885125509963,-0.7074939681199692,0.08135111506512786,0
WilsMa04,DB,5,5,0,0.0,2.0,1.0,0.0,23,20.0,3.0,0.0,0.0,33.0,26.0,-2.366715693263973,0.4118151384111131,0.049036534557898775,0
WilsQu01,DB,32,11,2,0.0,8.0,0.0,0.0,62,49.0,13.0,3.0,0.0,59.0,40.0,-1.7199855500742554,0.8133761652851941,-0.03810139482935715,0
WilsRo20,DB,51,0,0,0.0,0.0,1.0,0.0,47,38.0,9.0,1.0,0.0,0.0,0.0,-2.092667474448709,-0.43569910681769697,-0.04506179036682528,0
WilsSt20,DB,32,9,0,0.0,8.0,1.0,0.0,89,64.0,25.0,0.0,0.0,0.0,0.0,-1.883321755355766,-0.4115049911314234,-0.08766772766497306,0
WilsTa00,DB,133,46,8,1.0,21.0,1.0,5.0,393,304.0,89.0,18.0,8.0,83.0,57.0,2.850023199572553,0.4394010835380306,1.3505865953354532,3
WinfAn00,S,22,22,2,0.0,9.0,4.0,4.0,126,86.0,40.0,1.0,6.0,60.0,46.0,-0.4176549666607355,0.5797690612100198,1.3517221569518996,0
WireCo20,DB,127,26,0,0.0,5.0,2.0,5.0,253,186.0,67.0,12.0,4.0,0.0,0.0,0.7927592518158367,-1.0546073352723848,1.4798962857879971,3
WithAh00,DB,48,33,4,1.0,24.0,1.0,0.0,117,99.0,18.0,2.0,0.0,165.0,93.0,-0.4405168143012804,2.579355797562822,-0.6459770134345144,2
WolfEa00,DB,18,7,1,0.0,6.0,0.0,0.0,52,43.0,9.0,1.0,1.0,0.0,0.0,-2.1772876779889763,-0.3569917662725794,0.028515046691842835,0
WoodXa00,S,68,56,7,0.0,23.0,5.0,1.0,299,205.0,94.0,4.0,6.0,122.0,81.0,1.442844085609691,1.59426971979325,0.5058379190498198,2
WoolAn20,DB,39,12,3,0.0,18.0,1.0,0.0,136,108.0,28.0,2.0,0.0,0.0,0.0,-1.3557333371509908,-0.473264135648048,-0.28947123770958794,0
WorlDa00,DB,71,55,5,0.0,39.0,0.0,2.0,275,216.0,59.0,10.0,2.0,153.0,86.0,1.0627576562694288,2.125995028443115,0.2822091546283164,2
WrehBl00,DB,75,17,4,0.0,28.0,1.0,0.0,132,109.0,23.0,2.0,0.0,51.0,26.0,-0.83740001865872,0.3824411339948949,-0.5189523466646375,0
WrigEr99,DB,92,81,15,2.0,72.0,3.0,1.0,369,333.0,36.0,11.0,5.0,0.0,0.0,2.5737743532613466,-1.001856083464019,-1.4474447224113696,3
WrigMa99,DB,77,51,9,3.0,22.0,3.0,0.0,331,244.0,87.0,10.0,1.0,0.0,0.0,1.5402955224996042,-0.9523060023404712,-1.2694358369652043,3
WrigNa00,DB,6,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2.0,1.0,-2.706850438326422,-0.25143760384539554,0.035344692109781785,0
WrigSh00,DB,91,53,2,0.0,41.0,2.0,0.0,305,269.0,36.0,13.0,0.0,56.0,36.0,0.7933977827098481,0.37515957185579946,-0.38384456590996685,3
WynnDe20,DB,51,1,0,0.0,13.0,0.0,1.0,64,49.0,15.0,2.0,0.0,0.0,0.0,-1.8276173060749468,-0.450129504410541,0.05519762247863083,0
Ya-SRo00,DB,34,25,2,0.0,14.0,2.0,0.0,127,107.0,20.0,2.0,0.0,158.0,107.0,-0.8145168175719061,2.763438662489945,-0.04749210571677743,2
YiadIs00,DB,53,20,1,0.0,12.0,1.0,0.5,118,86.0,32.0,1.0,1.0,154.0,100.0,-0.8086521705710159,2.5882236746005995,0.1920141251254935,2
YoubAs20,DB,49,12,2,0.0,10.0,1.0,2.0,86,73.0,13.0,6.0,3.0,0.0,0.0,-1.1812276971891347,-0.6015707493490924,0.5852537644996493,0
YounCh20,DB,21,0,0,0.0,0.0,0.0,0.0,8,5.0,3.0,0.0,0.0,0.0,0.0,-2.5748754443025232,-0.3197875461105347,0.0003272334516292824,0
YounDa20,DB,5,0,0,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,0.0,-2.7047899289497677,-0.28722583392291295,0.03513216530186068,0
YounTa01,DB,42,20,4,0.0,16.0,0.0,4.0,108,96.0,12.0,11.0,6.0,86.0,52.0,-0.2607594871641386,0.9439763174123441,1.3902604892583292,0
YounUs99,DB,99,29,8,0.0,27.0,0.0,6.0,278,221.0,57.0,11.0,8.0,0.0,0.0,1.2580304767494521,-1.048204783267456,1.5270094105061354,3
ZbikTo99,DB,64,25,3,0.0,8.0,0.0,2.0,126,102.0,24.0,4.0,3.0,0.0,0.0,-0.9194833558095308,-0.6184882044230844,0.4562139577724515,0
